id,order_id,nps_score
18299,55269,7
18300,7271,9
18301,38672,7
18302,33030,10
18303,25712,9
18304,95989,2
18305,15984,5
18306,67024,0
18307,51312,5
18308,90078,9
18309,28570,7
18310,79651,10
18311,42684,2
18312,62751,10
18313,73937,4
18314,16814,0
18315,14493,10
18316,44996,4
18317,49709,9
18318,57060,6
18319,76118,10
18320,34566,5
18321,74480,5
18322,77468,2
18323,47607,9
18324,18609,7
18325,74557,7
18326,50473,7
18327,21181,7
18328,85795,6
18329,7537,10
18330,22173,9
18331,46751,9
18332,63011,10
18333,4921,5
18334,74123,0
18335,59968,3
18336,37523,6
18337,50401,6
18338,8928,10
18339,92498,9
18340,62537,0
18341,11804,10
18342,12216,1
18343,56007,7
18344,16863,8
18345,75171,8
18346,26719,8
18347,13554,9
18348,60632,9
18349,86863,9
18350,68834,7
18351,11421,5
18352,32811,5
18353,62472,5
18354,90827,1
18355,22321,10
18356,26306,8
18357,97936,4
18358,81839,8
18359,77430,8
18360,15354,10
18361,42940,5
18362,53243,7
18363,25107,6
18364,94588,5
18365,68681,10
18366,84744,3
18367,91310,6
18368,19784,3
18369,43811,7
18370,69590,7
18371,60972,9
18372,76821,3
18373,16158,4
18374,39635,10
18375,98080,4
18376,85326,9
18377,32983,9
18378,90080,9
18379,77600,5
18380,15154,10
18381,94592,0
18382,5796,10
18383,21788,10
18384,5717,7
18385,79132,3
18386,42032,3
18387,83797,2
18388,68491,8
18389,99091,6
18390,23565,9
18391,71548,9
18392,95063,8
18393,89247,7
18394,51834,8
18395,66589,2
18396,69857,6
18397,34406,9
18398,22369,0
18399,15646,1
18400,74849,8
18401,63996,10
18402,18851,10
18403,34207,10
18404,7402,7
18405,44992,10
18406,8865,7
18407,13990,9
18408,17746,8
18409,18285,7
18410,78051,4
18411,70602,8
18412,42470,6
18413,37745,8
18414,21922,8
18415,53339,9
18416,29219,7
18417,22691,6
18418,9564,10
18419,29605,9
18420,19928,8
18421,32579,9
18422,83026,5
18423,43308,6
18424,25526,9
18425,5271,10
18426,47001,9
18427,62843,9
18428,52147,8
18429,50274,10
18430,62844,8
18431,34973,2
18432,16625,9
18433,87466,10
18434,18373,4
18435,97273,7
18436,64377,2
18437,36920,7
18438,61978,5
18439,19776,9
18440,35311,7
18441,71474,0
18442,28101,2
18443,80002,8
18444,65359,5
18445,38959,10
18446,16187,2
18447,39080,0
18448,91655,3
18449,43564,4
18450,9525,6
18451,13259,10
18452,55764,8
18453,32945,6
18454,57113,1
18455,23651,9
18456,30969,10
18457,52870,0
18458,25571,9
18459,35499,9
18460,29857,5
18461,51966,9
18462,45029,3
18463,28753,9
18464,13189,7
18465,58615,8
18466,53270,8
18467,81450,1
18468,38448,8
18469,44350,0
18470,14989,7
18471,73921,10
18472,81312,4
18473,78238,7
18474,83785,9
18475,99395,3
18476,71074,9
18477,34521,8
18478,68748,10
18479,25024,8
18480,52769,5
18481,92770,6
18482,77579,5
18483,23767,10
18484,72602,9
18485,29149,10
18486,13264,6
18487,99946,9
18488,80007,10
18489,93313,10
18490,27894,3
18491,15292,0
18492,67515,6
18493,91286,10
18494,3830,3
18495,68095,10
18496,23918,10
18497,56255,10
18498,96739,3
18499,15641,6
18500,22094,6
18501,2986,9
18502,963,3
18503,48758,6
18504,31868,10
18505,70972,10
18506,89290,5
18507,95311,8
18508,28071,10
18509,56998,10
18510,60760,8
18511,21413,9
18512,17894,7
18513,978,10
18514,96637,2
18515,64633,5
18516,27673,3
18517,21137,8
18518,9665,8
18519,14989,10
18520,30686,8
18521,17466,0
18522,81304,5
18523,3124,5
18524,8385,3
18525,44159,10
18526,44116,4
18527,69610,7
18528,93078,2
18529,13970,7
18530,60084,10
18531,52943,9
18532,38334,10
18533,10201,2
18534,90749,6
18535,86482,1
18536,99821,1
18537,50653,7
18538,67728,8
18539,92,0
18540,83,10
18541,77990,10
18542,56455,2
18543,54824,10
18544,30832,8
18545,48007,9
18546,2836,7
18547,22491,9
18548,95739,9
18549,4032,8
18550,29516,2
18551,46111,9
18552,14728,0
18553,94402,8
18554,62152,6
18555,87946,7
18556,43448,2
18557,26003,3
18558,33262,9
18559,34616,8
18560,39240,8
18561,75648,9
18562,20295,9
18563,79562,10
18564,5927,8
18565,82856,2
18566,32190,10
18567,49316,10
18568,19739,7
18569,14881,6
18570,27619,10
18571,61942,9
18572,15514,7
18573,3801,5
18574,91555,7
18575,34276,4
18576,89781,1
18577,61845,2
18578,33721,9
18579,70880,0
18580,27370,6
18581,11522,9
18582,77312,5
18583,85417,4
18584,91911,6
18585,62574,7
18586,60481,10
18587,34237,7
18588,34858,6
18589,77356,6
18590,24637,4
18591,15179,9
18592,20690,5
18593,18692,7
18594,29905,2
18595,57353,8
18596,13,7
18597,26782,9
18598,8850,2
18599,35356,6
18600,62029,1
18601,1322,3
18602,91245,10
18603,52631,8
18604,2089,8
18605,19087,9
18606,96555,0
18607,52493,8
18608,19292,9
18609,50054,5
18610,69158,2
18611,96044,8
18612,89854,4
18613,10710,6
18614,66012,6
18615,16902,2
18616,23377,10
18617,64780,10
18618,32962,10
18619,11175,10
18620,23867,10
18621,2891,10
18622,89047,9
18623,22091,10
18624,6039,9
18625,50721,9
18626,93375,9
18627,51162,6
18628,18434,3
18629,84924,0
18630,18948,9
18631,24142,9
18632,29206,9
18633,32571,9
18634,76628,2
18635,41113,10
18636,6106,10
18637,76971,6
18638,33666,9
18639,47583,7
18640,69867,5
18641,63026,7
18642,74234,9
18643,86127,10
18644,49721,7
18645,8277,10
18646,78600,0
18647,85908,9
18648,48410,8
18649,37544,7
18650,76976,6
18651,61129,4
18652,17458,9
18653,99180,7
18654,71993,7
18655,99555,5
18656,38319,7
18657,28493,9
18658,90354,0
18659,85344,8
18660,88784,8
18661,3672,8
18662,59350,4
18663,57846,9
18664,96817,1
18665,3443,3
18666,53020,8
18667,41932,10
18668,48513,9
18669,17272,4
18670,88086,10
18671,54757,8
18672,74281,3
18673,79470,6
18674,7417,2
18675,85813,0
18676,41925,0
18677,21210,10
18678,61106,3
18679,65614,5
18680,44132,7
18681,33217,8
18682,20699,7
18683,19446,5
18684,10127,8
18685,4246,6
18686,69202,9
18687,18777,3
18688,49369,10
18689,66360,8
18690,94694,0
18691,20917,8
18692,31229,5
18693,66598,4
18694,52005,8
18695,58410,3
18696,38081,10
18697,24356,10
18698,57283,0
18699,99586,7
18700,86537,9
18701,64082,9
18702,96240,10
18703,69551,10
18704,52748,3
18705,14414,9
18706,14919,8
18707,20697,10
18708,57912,9
18709,46841,7
18710,2639,8
18711,54412,2
18712,39255,4
18713,98914,6
18714,89294,8
18715,16088,6
18716,46399,6
18717,69331,5
18718,35885,0
18719,91111,9
18720,3800,10
18721,12680,2
18722,82269,9
18723,30746,7
18724,73041,8
18725,58413,10
18726,82748,3
18727,24603,6
18728,34032,10
18729,12777,1
18730,62459,10
18731,17919,0
18732,55870,9
18733,63655,8
18734,75256,7
18735,24542,10
18736,25499,10
18737,14992,1
18738,38267,0
18739,32287,2
18740,64259,4
18741,15230,9
18742,97819,1
18743,43816,10
18744,35518,6
18745,99728,9
18746,52987,4
18747,35785,7
18748,63996,9
18749,43269,10
18750,8192,10
18751,92006,8
18752,80654,4
18753,2302,7
18754,19946,2
18755,40247,10
18756,28505,10
18757,1890,0
18758,6610,5
18759,77189,9
18760,55906,6
18761,82485,2
18762,17555,8
18763,20113,10
18764,19835,7
18765,67505,1
18766,24213,7
18767,19405,5
18768,82990,9
18769,53025,6
18770,50913,10
18771,52585,5
18772,98914,5
18773,45446,10
18774,54924,10
18775,57531,6
18776,14910,7
18777,24083,0
18778,99789,4
18779,85918,2
18780,2177,3
18781,44950,6
18782,44686,8
18783,66199,7
18784,26362,0
18785,53625,8
18786,39994,10
18787,48723,10
18788,13439,8
18789,38463,6
18790,62652,9
18791,42439,5
18792,10603,3
18793,55377,4
18794,22252,8
18795,97560,4
18796,15745,2
18797,33218,0
18798,68278,1
18799,87231,8
18800,72192,8
18801,72722,9
18802,50421,8
18803,35426,1
18804,56089,5
18805,83420,9
18806,31825,8
18807,95302,10
18808,99413,10
18809,91028,10
18810,2509,10
18811,53099,5
18812,24739,4
18813,62948,4
18814,23602,6
18815,97681,9
18816,20597,9
18817,78895,10
18818,63460,7
18819,53554,10
18820,95090,0
18821,28822,1
18822,7692,4
18823,33735,8
18824,74411,7
18825,10483,10
18826,52534,0
18827,57795,10
18828,2635,2
18829,30966,7
18830,50102,6
18831,71700,5
18832,22803,7
18833,51066,9
18834,5376,10
18835,98633,10
18836,94478,10
18837,8621,2
18838,31746,9
18839,95322,9
18840,37757,8
18841,9495,10
18842,92202,0
18843,12962,0
18844,73667,1
18845,83689,8
18846,82494,9
18847,98317,1
18848,69201,4
18849,75626,8
18850,46707,1
18851,84187,4
18852,6604,2
18853,24430,3
18854,69361,0
18855,9998,8
18856,16903,4
18857,73921,8
18858,77623,10
18859,44169,1
18860,78442,3
18861,96950,5
18862,10101,0
18863,94030,9
18864,30266,9
18865,88799,6
18866,90161,7
18867,61411,0
18868,15260,0
18869,69774,7
18870,22992,7
18871,13798,5
18872,34550,10
18873,92758,6
18874,34853,7
18875,67708,7
18876,14028,8
18877,22492,6
18878,83392,5
18879,91181,9
18880,38030,10
18881,22967,9
18882,79554,8
18883,60625,10
18884,64213,8
18885,62400,9
18886,87101,7
18887,40471,10
18888,67265,5
18889,59633,4
18890,59682,9
18891,40353,1
18892,87663,6
18893,46734,9
18894,76141,7
18895,16070,2
18896,11545,10
18897,12713,10
18898,43381,10
18899,21955,7
18900,80539,8
18901,33184,9
18902,100,7
18903,69501,10
18904,67379,8
18905,24903,9
18906,4091,10
18907,56286,6
18908,74385,8
18909,29589,3
18910,12676,10
18911,96004,0
18912,5803,9
18913,7813,5
18914,10901,10
18915,71063,0
18916,67420,10
18917,47276,10
18918,92991,3
18919,93292,10
18920,33350,2
18921,52707,1
18922,55512,2
18923,8660,4
18924,29173,6
18925,2022,10
18926,22532,8
18927,95042,2
18928,94811,10
18929,14070,9
18930,38052,5
18931,81121,8
18932,42294,10
18933,76516,6
18934,96088,6
18935,31566,5
18936,35974,10
18937,9155,10
18938,31993,0
18939,50759,7
18940,18254,9
18941,42173,3
18942,36596,9
18943,70077,9
18944,78913,10
18945,14969,8
18946,24861,3
18947,7616,7
18948,47266,10
18949,18600,10
18950,99953,9
18951,53617,9
18952,9796,10
18953,77787,7
18954,27540,10
18955,45324,4
18956,81442,8
18957,42621,7
18958,15516,8
18959,68535,4
18960,57660,5
18961,47742,9
18962,31326,9
18963,34077,3
18964,47606,10
18965,26016,8
18966,85683,8
18967,1928,7
18968,21910,6
18969,37971,5
18970,62749,8
18971,88682,10
18972,86955,9
18973,83613,6
18974,89275,5
18975,48250,6
18976,36532,9
18977,42607,9
18978,91831,2
18979,71328,10
18980,8240,10
18981,77205,8
18982,1053,0
18983,19142,5
18984,16639,4
18985,51051,6
18986,33114,3
18987,15367,9
18988,68844,5
18989,29048,6
18990,39396,8
18991,78759,2
18992,3695,10
18993,29543,4
18994,19378,10
18995,39449,3
18996,3487,6
18997,75625,2
18998,78469,10
18999,56144,10
19000,72373,0
19001,86045,5
19002,27101,10
19003,10431,4
19004,72141,7
19005,58206,10
19006,5744,6
19007,93327,7
19008,20025,8
19009,87697,9
19010,58499,8
19011,18239,9
19012,82715,2
19013,89065,5
19014,17828,3
19015,20857,1
19016,48145,10
19017,39222,1
19018,19587,7
19019,42919,10
19020,92882,4
19021,61701,7
19022,58403,7
19023,46415,6
19024,14514,10
19025,94659,6
19026,81745,1
19027,1283,10
19028,23220,7
19029,49177,8
19030,29831,6
19031,55216,0
19032,29605,10
19033,51782,10
19034,93672,5
19035,40314,7
19036,65961,4
19037,70975,0
19038,80017,9
19039,42780,6
19040,47221,10
19041,54746,4
19042,79512,8
19043,62265,10
19044,51089,5
19045,78124,4
19046,98078,6
19047,94394,6
19048,1518,10
19049,94343,8
19050,24412,10
19051,66509,10
19052,83291,7
19053,68600,10
19054,36568,10
19055,76073,8
19056,19413,10
19057,98601,8
19058,19775,0
19059,32838,9
19060,61052,8
19061,46958,8
19062,1382,8
19063,52645,3
19064,57284,10
19065,55140,9
19066,43661,10
19067,12959,10
19068,89456,8
19069,65371,9
19070,79309,8
19071,71017,3
19072,32958,10
19073,14213,3
19074,20961,8
19075,98271,5
19076,21339,4
19077,33347,10
19078,36290,6
19079,29269,8
19080,83245,10
19081,69947,7
19082,77442,10
19083,77731,4
19084,13880,5
19085,54547,9
19086,13129,6
19087,51506,8
19088,83078,9
19089,78127,5
19090,65473,4
19091,74670,7
19092,74311,10
19093,16918,10
19094,6211,3
19095,27065,3
19096,9513,10
19097,39704,5
19098,53676,10
19099,22728,10
19100,49164,7
19101,78339,9
19102,19124,10
19103,57260,4
19104,66181,5
19105,52351,7
19106,89985,8
19107,32548,8
19108,91576,8
19109,28848,10
19110,82012,8
19111,20581,6
19112,33499,0
19113,58812,4
19114,77676,9
19115,60865,10
19116,17028,6
19117,30522,10
19118,20761,2
19119,85593,9
19120,90836,9
19121,600,7
19122,32864,6
19123,54691,5
19124,58221,1
19125,90904,6
19126,72927,2
19127,34856,8
19128,42275,0
19129,82246,10
19130,8132,10
19131,58493,7
19132,57445,2
19133,67745,7
19134,87627,8
19135,45165,9
19136,96832,10
19137,95927,10
19138,47509,9
19139,47373,6
19140,5080,0
19141,84337,10
19142,46288,10
19143,45983,5
19144,88787,8
19145,33753,4
19146,59833,10
19147,88745,6
19148,8573,0
19149,68492,3
19150,1985,10
19151,5102,7
19152,79145,7
19153,72463,7
19154,84449,8
19155,62277,6
19156,45421,6
19157,179,8
19158,56099,5
19159,56693,4
19160,58723,7
19161,89772,9
19162,82516,10
19163,69357,4
19164,67271,9
19165,92823,10
19166,44866,6
19167,90812,10
19168,41553,10
19169,54545,9
19170,49765,8
19171,71733,5
19172,72168,6
19173,15158,6
19174,94785,0
19175,57209,10
19176,76179,10
19177,81497,6
19178,18845,10
19179,37882,9
19180,14711,10
19181,69002,4
19182,78226,6
19183,85007,7
19184,30326,3
19185,37510,1
19186,97624,3
19187,33588,8
19188,14188,9
19189,16702,2
19190,44898,9
19191,20417,10
19192,92528,10
19193,55552,9
19194,19471,10
19195,66255,7
19196,53354,4
19197,40074,8
19198,6836,9
19199,36580,0
19200,5592,0
19201,17659,7
19202,72671,4
19203,55633,7
19204,68772,4
19205,10440,10
19206,58910,5
19207,67074,4
19208,95722,7
19209,48177,4
19210,45792,5
19211,52315,10
19212,12434,0
19213,88561,7
19214,3770,9
19215,52797,5
19216,7837,2
19217,80552,5
19218,44847,8
19219,17857,10
19220,94154,4
19221,87277,0
19222,93104,9
19223,35472,10
19224,22190,4
19225,23645,4
19226,32172,10
19227,50894,4
19228,32969,4
19229,89478,7
19230,81799,0
19231,39178,9
19232,63632,9
19233,85270,0
19234,42846,5
19235,34084,9
19236,15600,8
19237,92729,7
19238,51425,2
19239,34545,9
19240,67604,7
19241,82439,5
19242,93909,5
19243,85013,3
19244,54528,8
19245,61703,8
19246,83197,3
19247,29972,10
19248,88927,10
19249,25108,9
19250,45686,2
19251,43706,9
19252,49126,10
19253,63812,3
19254,71967,8
19255,71436,7
19256,44341,8
19257,27884,5
19258,97912,9
19259,12137,10
19260,98968,10
19261,19167,9
19262,79237,2
19263,24337,10
19264,46701,8
19265,93369,10
19266,52409,3
19267,99482,3
19268,1981,10
19269,96577,9
19270,32389,10
19271,2083,7
19272,56101,7
19273,15221,9
19274,60305,8
19275,89546,6
19276,20720,10
19277,18512,9
19278,65503,6
19279,69656,8
19280,44449,8
19281,25805,0
19282,67289,5
19283,17643,0
19284,18410,4
19285,54114,6
19286,55114,7
19287,67562,10
19288,41581,6
19289,30056,7
19290,75113,2
19291,52994,10
19292,63583,8
19293,57904,10
19294,93419,4
19295,43197,4
19296,22640,10
19297,39353,10
19298,48099,3
19299,95257,10
19300,3221,10
19301,37701,9
19302,84940,8
19303,10279,8
19304,34764,5
19305,94925,0
19306,46341,7
19307,88691,10
19308,18329,9
19309,77980,10
19310,67427,0
19311,10602,0
19312,4682,1
19313,22768,7
19314,83530,6
19315,35711,5
19316,27134,10
19317,23041,8
19318,5791,7
19319,28948,10
19320,76156,9
19321,39569,10
19322,40540,1
19323,64997,1
19324,48084,9
19325,4347,7
19326,21086,9
19327,76072,10
19328,89130,8
19329,49502,9
19330,62297,10
19331,8348,8
19332,87927,5
19333,80485,7
19334,17364,7
19335,73929,2
19336,76541,7
19337,17886,10
19338,53867,6
19339,88699,0
19340,60484,9
19341,83840,9
19342,83287,2
19343,71431,4
19344,57817,10
19345,25923,0
19346,26827,8
19347,7417,2
19348,80169,9
19349,54966,10
19350,47020,8
19351,71509,2
19352,74067,3
19353,4686,0
19354,3786,4
19355,96596,10
19356,15842,6
19357,26237,7
19358,92589,9
19359,37254,4
19360,2768,10
19361,46473,8
19362,30921,7
19363,32073,7
19364,8925,4
19365,35336,9
19366,39672,4
19367,32045,1
19368,45368,5
19369,97671,5
19370,25669,1
19371,33048,5
19372,9281,2
19373,70018,6
19374,30339,8
19375,91897,9
19376,72130,3
19377,61710,2
19378,57251,0
19379,839,7
19380,18415,9
19381,34291,5
19382,55684,9
19383,45827,1
19384,7364,10
19385,35292,0
19386,41042,7
19387,12676,5
19388,12935,3
19389,17807,9
19390,89197,8
19391,50196,9
19392,34170,10
19393,52209,6
19394,17826,3
19395,71228,8
19396,16415,7
19397,47777,9
19398,74932,9
19399,69861,9
19400,64989,10
19401,30531,8
19402,33404,10
19403,98384,9
19404,93341,2
19405,52993,7
19406,74916,9
19407,82500,5
19408,85226,10
19409,9062,10
19410,2362,9
19411,56759,8
19412,68023,8
19413,80703,4
19414,83862,8
19415,3970,9
19416,17471,1
19417,13380,4
19418,67649,10
19419,53269,9
19420,85082,3
19421,36521,7
19422,17767,10
19423,14686,10
19424,7111,7
19425,94673,1
19426,24456,0
19427,82860,10
19428,82852,0
19429,57506,10
19430,18632,6
19431,21308,10
19432,3484,6
19433,36243,7
19434,74077,5
19435,54254,7
19436,39137,4
19437,83687,9
19438,43646,8
19439,36012,1
19440,24279,10
19441,93255,10
19442,46586,0
19443,56172,1
19444,95526,2
19445,94706,6
19446,15369,9
19447,70822,9
19448,64424,5
19449,96527,4
19450,71014,10
19451,14452,8
19452,1202,9
19453,53947,1
19454,9505,2
19455,98129,9
19456,76119,6
19457,80670,2
19458,4699,9
19459,12558,7
19460,75701,3
19461,37300,9
19462,22905,10
19463,91158,9
19464,30115,8
19465,3120,10
19466,92881,9
19467,54058,8
19468,11836,10
19469,41944,10
19470,64463,10
19471,24877,8
19472,7349,8
19473,46199,10
19474,40873,3
19475,18399,5
19476,46210,6
19477,31047,3
19478,33991,5
19479,41093,4
19480,54157,4
19481,49794,2
19482,14075,7
19483,25325,8
19484,33408,8
19485,15225,10
19486,66821,9
19487,85721,10
19488,21128,10
19489,75906,10
19490,94383,5
19491,79639,10
19492,82896,10
19493,48014,6
19494,23737,6
19495,22271,8
19496,98479,6
19497,40634,9
19498,92635,10
19499,53665,5
19500,10748,7
19501,47438,0
19502,59075,6
19503,25102,7
19504,15670,10
19505,80005,10
19506,97920,6
19507,38250,9
19508,12284,10
19509,92834,10
19510,82216,6
19511,79064,8
19512,37824,9
19513,57243,3
19514,35727,4
19515,15015,10
19516,54976,10
19517,22672,1
19518,43398,7
19519,38815,7
19520,23598,2
19521,76726,9
19522,62022,9
19523,97143,1
19524,67601,3
19525,4902,0
19526,44811,5
19527,88795,10
19528,74427,8
19529,50553,9
19530,31848,10
19531,22643,3
19532,99455,8
19533,40015,7
19534,93365,8
19535,19252,0
19536,98465,10
19537,71255,10
19538,2573,9
19539,19147,9
19540,34094,9
19541,18403,10
19542,52201,2
19543,90218,8
19544,2047,9
19545,4927,2
19546,16425,3
19547,21638,1
19548,66731,2
19549,30597,10
19550,42980,6
19551,94045,8
19552,49535,7
19553,220,8
19554,21043,5
19555,17327,8
19556,579,10
19557,30878,10
19558,35852,7
19559,84043,9
19560,58068,9
19561,45119,2
19562,61231,6
19563,57104,8
19564,71212,3
19565,67792,7
19566,71981,4
19567,34898,6
19568,39646,10
19569,17547,10
19570,31162,7
19571,83879,2
19572,3685,5
19573,91231,5
19574,26706,9
19575,61835,9
19576,99203,8
19577,81885,6
19578,39581,9
19579,76809,3
19580,68626,4
19581,67741,8
19582,49566,10
19583,43743,5
19584,73590,6
19585,92016,6
19586,92545,7
19587,23579,5
19588,84378,9
19589,51797,10
19590,13294,9
19591,42109,4
19592,27795,8
19593,14378,9
19594,73952,6
19595,22495,5
19596,93214,7
19597,8377,5
19598,59561,10
19599,53928,5
19600,78297,5
19601,82871,8
19602,68563,10
19603,60600,9
19604,98388,2
19605,46233,0
19606,6824,9
19607,28802,9
19608,3436,0
19609,15431,0
19610,25622,10
19611,59208,4
19612,19969,5
19613,39197,6
19614,10796,5
19615,33501,3
19616,45206,10
19617,41839,10
19618,48028,10
19619,15774,0
19620,45432,0
19621,81762,8
19622,23172,7
19623,27485,0
19624,60113,8
19625,55384,9
19626,27823,5
19627,47875,6
19628,91755,5
19629,956,10
19630,41403,2
19631,3482,10
19632,87087,5
19633,48184,10
19634,37984,8
19635,75544,8
19636,20006,6
19637,53069,9
19638,1704,5
19639,58175,8
19640,60652,7
19641,63713,4
19642,39846,9
19643,5151,8
19644,72002,7
19645,30722,8
19646,24066,10
19647,99579,3
19648,69616,9
19649,65617,9
19650,16103,10
19651,77859,10
19652,65517,5
19653,24608,6
19654,49256,3
19655,45278,9
19656,61477,10
19657,87163,5
19658,72070,8
19659,31670,10
19660,7888,0
19661,11250,5
19662,10148,8
19663,60492,8
19664,39507,6
19665,72778,8
19666,81973,5
19667,98760,10
19668,18066,10
19669,79031,8
19670,69397,2
19671,64865,0
19672,6640,10
19673,14546,6
19674,62621,10
19675,24557,2
19676,15025,3
19677,35168,8
19678,41711,10
19679,58538,9
19680,39042,10
19681,57386,6
19682,6706,6
19683,40531,6
19684,52655,6
19685,40183,9
19686,7495,10
19687,45671,5
19688,88203,10
19689,5578,6
19690,23722,8
19691,76268,8
19692,18994,9
19693,93534,1
19694,51963,0
19695,51572,2
19696,95251,8
19697,87730,9
19698,47820,7
19699,90231,6
19700,26178,1
19701,30977,3
19702,52165,8
19703,30403,6
19704,15274,10
19705,63256,7
19706,74157,9
19707,77668,9
19708,83585,8
19709,64504,9
19710,54340,6
19711,58144,6
19712,67557,3
19713,95571,8
19714,78751,2
19715,79838,10
19716,93725,9
19717,81185,9
19718,59996,9
19719,84755,8
19720,49051,10
19721,44544,10
19722,69080,1
19723,95074,8
19724,83264,7
19725,74160,3
19726,17181,3
19727,93474,10
19728,17707,9
19729,14979,7
19730,20217,8
19731,33012,6
19732,45079,8
19733,86644,10
19734,52975,7
19735,93802,10
19736,65335,9
19737,42378,6
19738,66433,8
19739,88052,9
19740,93002,4
19741,84487,10
19742,51216,9
19743,6853,0
19744,79640,6
19745,10731,3
19746,62197,4
19747,86101,9
19748,41996,8
19749,24171,8
19750,85666,5
19751,49586,10
19752,83932,5
19753,41176,10
19754,48179,6
19755,21157,3
19756,44067,7
19757,71797,9
19758,4436,10
19759,82200,5
19760,80183,6
19761,63962,4
19762,10373,9
19763,98393,0
19764,29622,8
19765,82911,6
19766,52839,7
19767,33862,2
19768,76662,7
19769,67302,10
19770,26030,8
19771,82514,5
19772,10607,1
19773,4233,8
19774,46186,7
19775,44954,7
19776,96432,0
19777,46296,3
19778,98838,0
19779,72494,10
19780,14897,8
19781,86092,10
19782,46937,10
19783,8500,8
19784,93718,10
19785,44958,3
19786,42226,9
19787,97894,3
19788,52796,7
19789,67814,5
19790,16334,6
19791,10733,0
19792,11235,6
19793,71023,10
19794,80389,3
19795,41591,6
19796,705,9
19797,94176,8
19798,17094,8
19799,29471,8
19800,85122,7
19801,74894,4
19802,37783,5
19803,82856,6
19804,82220,9
19805,38340,6
19806,43875,10
19807,97959,9
19808,54310,4
19809,43805,9
19810,7286,9
19811,11783,3
19812,95481,5
19813,58963,10
19814,7767,6
19815,17964,10
19816,25589,8
19817,65799,7
19818,81600,10
19819,74217,7
19820,23013,10
19821,34475,8
19822,2731,10
19823,91751,5
19824,95017,9
19825,70968,8
19826,24493,2
19827,16658,10
19828,46664,9
19829,60780,3
19830,51841,9
19831,77853,0
19832,6753,1
19833,89784,8
19834,89673,6
19835,69350,8
19836,62792,10
19837,94596,10
19838,36041,9
19839,52738,10
19840,30548,3
19841,72812,6
19842,10838,9
19843,43259,10
19844,17021,8
19845,3628,8
19846,18782,9
19847,22098,10
19848,15504,7
19849,65570,6
19850,44720,5
19851,12941,7
19852,1005,9
19853,7522,9
19854,14785,7
19855,49615,7
19856,22611,10
19857,12949,10
19858,92277,10
19859,47573,8
19860,12026,0
19861,11950,6
19862,55507,6
19863,23247,10
19864,63459,7
19865,92620,10
19866,80619,3
19867,37750,10
19868,81112,0
19869,20239,4
19870,19796,7
19871,36700,10
19872,3748,8
19873,27629,0
19874,16981,8
19875,79972,10
19876,31545,7
19877,39172,8
19878,11070,10
19879,60327,10
19880,85177,6
19881,35924,6
19882,46361,5
19883,69791,1
19884,30900,4
19885,31860,9
19886,61575,9
19887,79258,3
19888,14803,8
19889,61039,4
19890,11595,8
19891,24179,8
19892,38704,7
19893,70316,10
19894,21098,10
19895,95143,7
19896,74603,9
19897,83272,3
19898,5035,5
19899,78625,8
19900,4253,9
19901,67963,9
19902,27749,6
19903,1813,7
19904,6800,0
19905,25214,3
19906,35268,1
19907,40713,4
19908,47653,7
19909,16167,8
19910,48563,10
19911,49617,10
19912,50406,7
19913,70221,5
19914,99676,1
19915,6839,10
19916,82649,9
19917,56741,9
19918,56501,9
19919,5264,10
19920,90639,9
19921,81416,5
19922,52969,9
19923,3543,10
19924,53874,5
19925,97309,8
19926,74988,8
19927,95930,6
19928,78566,10
19929,65601,4
19930,14002,8
19931,91915,10
19932,89239,3
19933,34128,3
19934,87004,7
19935,10633,10
19936,36919,4
19937,28668,10
19938,61159,5
19939,76636,3
19940,36720,9
19941,61935,4
19942,94225,1
19943,23346,3
19944,20166,3
19945,9766,4
19946,75138,7
19947,80368,0
19948,4743,7
19949,80105,10
19950,24159,7
19951,11625,10
19952,42820,5
19953,19020,3
19954,65700,10
19955,67449,9
19956,55005,10
19957,59340,9
19958,79785,10
19959,31032,2
19960,35322,2
19961,72003,0
19962,84169,7
19963,21545,7
19964,54416,0
19965,96839,9
19966,85537,3
19967,16568,5
19968,24921,8
19969,30805,9
19970,30743,1
19971,50671,8
19972,55200,7
19973,31659,10
19974,33263,9
19975,24761,10
19976,24834,10
19977,71584,3
19978,65221,7
19979,19156,9
19980,54659,2
19981,74007,9
19982,88085,10
19983,57200,0
19984,94789,8
19985,33978,3
19986,96275,0
19987,95557,9
19988,76052,0
19989,7712,8
19990,15875,8
19991,6915,9
19992,149,8
19993,99391,7
19994,77086,6
19995,38976,9
19996,27544,4
19997,89264,10
19998,55604,8
19999,84494,5
20000,38712,1
20001,43995,1
20002,69826,0
20003,92476,6
20004,42605,9
20005,68828,5
20006,83966,4
20007,16250,6
20008,53108,0
20009,17458,8
20010,17255,8
20011,73630,10
20012,65461,9
20013,69499,8
20014,68567,0
20015,14278,4
20016,90295,9
20017,33685,10
20018,95671,2
20019,51327,10
20020,54979,10
20021,25824,7
20022,69238,10
20023,70909,10
20024,17043,10
20025,19607,3
20026,40210,0
20027,16216,9
20028,54436,6
20029,12830,10
20030,11834,6
20031,64932,7
20032,79840,10
20033,74621,4
20034,91034,9
20035,87739,10
20036,86448,7
20037,21461,5
20038,19163,0
20039,61998,5
20040,26967,10
20041,19523,4
20042,94570,4
20043,53603,9
20044,73626,9
20045,95867,10
20046,565,10
20047,71450,1
20048,90521,4
